city,country,iso2,lat,lng,query,place_id,name,addr,place_lat,place_lng,tz_id,tz_rawoffset,tz_dstoffset
Vienna,Austria,AT,48.2,16.3666,park,ChIJvUOTsNIHbUcRl8GgXeyE0U0,Währinger Park,1180 Vienna,48.2322916,16.3487077,Europe/Vienna,3600,3600
Vienna,Austria,AT,48.2,16.3666,sights,ChIJUwmrHKIHbUcRJXhRuEHANRI,Anker Clock,"Hoher Markt 10-11, 1010 Wien",48.2107348,16.3736217,Europe/Vienna,3600,3600
Vienna,Austria,AT,48.2,16.3666,sights,ChIJdWDYUZoHbUcRTq4MHzRMp2s,Burggarten,"Josefsplatz 1, 1010 Wien",48.2043382,16.365833600000002,Europe/Vienna,3600,3600
Vienna,Austria,AT,48.2,16.3666,sights,ChIJaYkCNXgHbUcR-A7ekakdyVQ,Hochstrahlbrunnen,"Schwarzenbergpl., 1030 Wien",48.1983963,16.3761296,Europe/Vienna,3600,3600
Vienna,Austria,AT,48.2,16.3666,sights,ChIJLxUQCIYHbUcRFXbDgqpKW24,Naschmarkt,1060 Vienna,48.1984054,16.3631165,Europe/Vienna,3600,3600
Vienna,Austria,AT,48.2,16.3666,street market,ChIJnZPDF9oHbUcRmhJAnCJyqhM,Brunnenmarkt,"Brunnengasse, 1160 Wien, Austria",48.21148529999999,16.3360826,Europe/Vienna,3600,3600
Vienna,Austria,AT,48.2,16.3666,street market,ChIJkZg8XpgHbUcRULmG7j17aJg,Julius Meinl am Graben,"Graben 19, 1010 Wien, Austria",48.2094554,16.3683048,Europe/Vienna,3600,3600
Vienna,Austria,AT,48.2,16.3666,street market,ChIJ59hLJmUHbUcRYY_PgOsrjtI,Lidl,"Ungargasse 66, 1030 Wien, Austria",48.1951464,16.3862158,Europe/Vienna,3600,3600
Vienna,Austria,AT,48.2,16.3666,street market,ChIJ04pAXYsHbUcRLC5P5ugohbc,Lidl Österreich,"Zieglergasse 8, 1070 Wien, Austria",48.19814299999999,16.3455715,Europe/Vienna,3600,3600
Vienna,Austria,AT,48.2,16.3666,street market,ChIJq-7FEv8HbUcRj-2bMlE55mk,Meiselmarkt Marktbereich,"Meiselmarkt, 1150 Wien, Austria",48.1987731,16.3199512,Europe/Vienna,3600,3600
Vienna,Austria,AT,48.2,16.3666,street market,ChIJucqfnPEHbUcRt2E7MAnBtVw,PROSI Exotic Supermarket,"Wimbergergasse 5, 1070 Wien, Austria",48.2028948,16.3385339,Europe/Vienna,3600,3600
Vienna,Austria,AT,48.2,16.3666,street market,ChIJ_WDSuJUHbUcR2QUpvg7vqR4,Rathaus,"Friedrich-Schmidt-Platz 1, 1010 Wien, Austria",48.2108685,16.357248600000002,Europe/Vienna,3600,3600
Vienna,Austria,AT,48.2,16.3666,street market,ChIJHzl-0gMHbUcRQHRHs66TQvc,SPAR,"Ernst-Melchior-Gasse 18/Top 1, 1020 Wien, Austria",48.2245003,16.3960397,Europe/Vienna,3600,3600
Dhaka,Bangladesh,BD,23.7231,90.4086,mall,ChIJKzeB1ry4VTcRBHAy5FWHK1w,Bashundhara City Shopping Complex,"3 No Tejturi Bazar, West, Panthapath, Dhaka 1215",23.7509058,90.3904726,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,mall,ChIJr-4-l8G5VTcRDhhpJiE1wDQ,Bikrampur Plaza,"211/D, Jurain Railgate, Kodomtoli, Dhaka, 1204",23.693325100000003,90.4351301,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,mall,ChIJR7FffrzHVTcR5dWeKv9OxOk,Confidence Shopping Mall,"Bayzid Road, Dhaka 1212",23.7922936,90.42421440000001,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,mall,ChIJef75Yb64VTcR2l_FOMKIIp8,Eastern Plaza Shopping Complex,"Eastern plaza, Hatirpoo1, Dhaka-1205, Dhaka 1205",23.743626000000003,90.391576,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,mall,ChIJBd7X5Vu5VTcRlC576cLx3Bk,Fortune Shopping Mall,"71 Outer Circular Rd, Dhaka 1219",23.7461107,90.4120855,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,mall,ChIJsReln624VTcRoCZtNXIoQzU,Metro Shopping Mall,"Mirpur Rd, Dhaka 1209",23.7523796,90.3772652,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,mall,ChIJ7UR1-E64VTcRbRRn6PdDdaI,Mouchak Market,"W Malibagh, Dhaka 1217",23.745607999999997,90.41197700000001,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,mall,ChIJ19Z5Ysq4VTcRO-WqPpCFMBI,Shimanto Square,"2 Rd No. 2, Dhaka 1205",23.7381082,90.3769396,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,mall,ChIJf-HR96DAVTcR5Vxe0aIXXG0,Tokyo Square,"9 Ring Rd, Dhaka 1207",23.765004,90.3583864,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,park,ChIJlxhU9a_AVTcRmyCHyqohaAE,Shyamoli Children Park,"Khilji Rd, Dhaka 1207",23.7730815,90.3655782,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,park,ChIJx4k77BDEVTcRHVIt9vcFUvU,সেক্টর ১৩ পার্ক,"45 Rd No 5, Dhaka 1230",23.8705096,90.3874202,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,sights,ChIJGYvdV064VTcR6CHngkEpb9Y,Dhaka New Market,"Mirpur Rd, Dhaka 1205",23.7331937,90.38376640000001,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,sights,ChIJR1H_VQbHVTcRAsnI-owguJQ,Gulshan Lake Park,"Rd No 63, Dhaka 1212",23.800439,90.4085024,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,sights,ChIJzWO0ykK_VTcRjavH3bad2yQ,Rayer Bazar Bodhyo Bhumi,"Sadarghat - Gabtoli Rd, Dhaka",23.7508462,90.35717170000001,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,street market,ChIJi8aHYt7IVTcRwlSNox8rbkU,300 Feet Nila Market,Bangladesh,23.8368547,90.4840016,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,street market,ChIJq3DGiNK4VTcRNHrToTQnX70,BGB Bazar,"BGB Gate 1, Rd, Dhaka 1205, Bangladesh",23.7263249,90.37691060000002,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,street market,ChIJfxJmPca4VTcREij8IhRNbVI,Gausia Market DHAKA,"3, 1 Mirpur Rd, Dhaka 1205, Bangladesh",23.7342727,90.3848403,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,street market,ChIJRzRQ9by4VTcRq6WCruZGPbI,Kathalbagan Bazar,"211 Free School St, Dhaka 1205, Bangladesh",23.7481006,90.3881998,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,street market,ChIJ9_qGhyfBVTcRen7FZ0Y-CZY,Mirpur-6 Kacha Bazar,"15, mirpur2288 Avenue 5, Dhaka 1216, Bangladesh",23.8107492,90.3631738,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,street market,ChIJW6ANGaHAVTcRTOqhM9zJNd8,Mohammadpur Krishi Market,"8, 6 Salimullah Rd, Dhaka, Bangladesh",23.7658767,90.3593041,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,street market,ChIJ7-AQnle_VTcRJ2oN-bAlc2s,Mohammadpur Town Hall Market,"Asad Ave, Dhaka 1207, Bangladesh",23.7596185,90.36581590000002,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,street market,ChIJHWe7kA7HVTcRwFJiidB3q34,বনানী সুপার মার্কেট,"Kemal Ataturk Ave, Dhaka 1213, Bangladesh",23.7932097,90.406185,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,tourist information,ChIJOcC-nOi4VTcRFtAHmzv5A-Q,Central Shaheed Minar,"Near Dhaka Medical College Gate, Secretariat Road, Secretariate Road, Dhaka 1000, Bangladesh",23.7271353,90.3969188,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,tourist information,ChIJA3uUOlTHVTcRY2ZaYIhqXtc,Chandrima Udyan,"Crecent Lake Rd, Dhaka, Bangladesh",23.7666866,90.3781398,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,tourist information,ChIJu-Xs4gLBVTcRcGoylcidbkQ,Dhaka Zoo,"bangladesh dhaka mirpur 1 zoo Dhaka, 1216, Bangladesh",23.8122265,90.34694,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,tourist information,ChIJAQAAANm4VTcRYuhm_G8xFk4,Lalbagh Fort,"Lalbagh Rd, Dhaka 1211, Bangladesh",23.7188605,90.3881596,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,tourist information,ChIJf3CgmvvoVTcR6fr_Os99JH8,National Martyr's Monument,"Nabinagar Dhaka - Aricha Hwy, Savar Union 1344, Bangladesh",23.9112641,90.25478,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,tourist information,ChIJT9rnV064VTcRcnhV2Y1e4nQ,Ramna Park,"Moulana Bhasani Rd, Dhaka 1217, Bangladesh",23.737588,90.40129,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,tourist information,ChIJBbk1TOm4VTcR6IgMjYtxrk4,Suhrawardy Udyan,"Secretariate Road, Dhaka, Bangladesh",23.7322391,90.3999126,Asia/Dhaka,21600,0
Dhaka,Bangladesh,BD,23.7231,90.4086,train station,ChIJTWbgV064VTcRRt21tVf8toY,Kamalapur Railway Station,"Kamalapur Rd, Dhaka 1222",23.731869699999997,90.42611140000001,Asia/Dhaka,21600,0
Minsk,Belarus,BY,53.9,27.5666,hardware store,ChIJ6bxBaQLR20YRyQpv8Z9WjRY,Stroitel'nyy Gipermarket - Mastak,"Ulitsa Mirutka 68, Sienica 223056",53.83509220000001,27.5274367,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,hardware store,ChIJAQDwjrHa20YRbiHIg8xqeaw,Зрабі сам,"Vulitsa Panamarenki 32, Minsk",53.894262,27.482787100000003,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJfRzWGdvE20YRKGdSYxP0GJY,Bonus Mall,"vulica Uladzislava Halubka 2, Minsk",53.926297700000006,27.4444098,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJdfkHwdzO20YR8ONLwcrcpHM,Dana Mall,"vulica Piatra Mscislaŭca 11, Minsk 220114",53.93361820000001,27.6521158,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJixk2cW7a20YReZR4M-Cc7kM,DiaMond city Mall,"Г. МИНСК, МКАД 28КМ, Minsk Beltway, Minsk",53.8481456,27.434732,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJO1SEEdzP20YRrT3zTGwODls,Galileo Mall,"vulica Babrujskaja 6, Minsk",53.8905306,27.5537575,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJq5bR0JLP20YRKeuvtnEmTiY,Galleria Minsk,"Prospekte Pobeditelei 9, Minsk",53.9085624,27.548442200000004,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJjeHHY37Q20YRjWw_viUDIrE,Magnit Shopping Mall,"Prospekt Dzerzhinskogo 106, Minsk 220116",53.85838700000001,27.4766579,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJPc-r6-vP20YR6hkRcUKj4Zw,Metropol Shopping Mall,"vulica Niamiha 5, Minsk",53.90183979999999,27.5492396,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJH56B-QvP20YRy_M7L4Q3ulU,New Europe Mall,"vulica Surhanava 57б, Minsk",53.92885820000001,27.5822659,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJ3YZwFxHQ20YRH4R07D36byQ,Outleto Mall,"Praspyekt Zhukava 44, Minsk 220089",53.87699179999999,27.5172229,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJS7g9lTPF20YRKnChDFi8pCM,Skala Mall,"Ulitsa Petra Glebki 5, Minsk",53.908782,27.469724,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJq00kouvP20YRaLORPv2YyS8,Tts Nemiga,"ТЦ ""Немига, vulica Niamiha 3, Minsk 220030",53.90406170000001,27.5524422,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJwz0bYzXJ20YRbzOgMoc438E,Tts Spektr,"praspiekt Niezaliežnasci 179, Minsk 220141",53.9463647,27.688003499999997,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJFdAMym_F20YRJJvzezNcGds,Zamok Shopping Mall,"Prospekte Pobeditelei 65, Minsk",53.9261803,27.5176505,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,mall,ChIJR0IrFOfP20YRl3VdM9qGPjs,Сталіца,"praspiekt Niezaliežnasci 3-2, Minsk 220030",53.8955488,27.5479526,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,sights,ChIJAQBQEOjP20YRvJGEyAN3TEw,Belarusian State Circus,"praspiekt Niezaliežnasci 32, Minsk 220030",53.90423209999999,27.5676043,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,sights,ChIJaaSzKHPF20YRjdKHYN3GtzQ,Falcon Club,"Prospekte Pobeditelei 20, Minsk",53.9326477,27.5103893,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,sights,ChIJA7W08rjP20YRnFSwrBR3nkw,Gorky Park,"vulica Frunze 2, Minsk",53.90294730000001,27.572876300000004,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,sights,ChIJxQ1zQd3P20YRjzoVPoAhTUs,Michajlaŭski Garden Square,"Vulitsa Svyardlova, Minsk",53.89444440000001,27.5516667,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,sights,ChIJ36aDuInP20YRxtaEQB9m0d8,Victory Park,Minsk,53.91637410000001,27.5406688,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,sights,ChIJRVj1dgPP20YRBWB4A_sUx_Q,Čaliuskincaŭ Park,"praspiekt Niezaliežnasci, Minsk",53.9219152,27.616874300000006,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,street market,ChIJc5u0XwTF20YR5Mzvfz7Y5cY,ARENA City,"Prospekte Pobeditelei 84, Minsk, Belarus",53.93804,27.4876965,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,street market,ChIJNYYaUXXP20YRXwg0tZgWP0I,Belmarket,"Vulitsa Kuybyshava 46, Minsk 220029, Belarus",53.9242463,27.5812874,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,street market,ChIJ2TM0XwjJ20YRVR41vV3QIvc,Euroopt,"50 Hod Peramohi Street 5А, Minsk, Belarus",53.947987,27.719198100000003,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,street market,ChIJEQdSq1nP20YRAYDHKrTOdgA,Euroopt market,"vulica Jakuba Kolasa 36, Minsk, Belarus",53.927984,27.596524,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,street market,ChIJsw3B8MHP20YRIpDrAo-TYjw,Gum,"praspiekt Niezaliežnasci 21, Minsk 220030, Belarus",53.9004887,27.5579783,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,street market,ChIJL-GMrL_P20YR7mDutPnTaDw,Janki Kupaly Park,"vulica Janki Kupaly, Minsk, Belarus",53.9061027,27.566102899999997,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,street market,ChIJZ6jRAc7P20YRwRv9O6b3Q_o,Laŭka,"vulica Kastryčnickaja 23, Minsk, Belarus",53.889999399999994,27.5748881,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,street market,ChIJ09D0KRrO20YR4QTkdstfNK4,SPAR,"Partizanskiy Prospekt 40, Minsk, Belarus",53.8758233,27.6212946,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,street market,ChIJUZI6xevP20YRqkPSr8YIiCM,TNT Rock Club,"vulica Revaliucyjnaja 9, Minsk 220030, Belarus",53.90240079999999,27.551586600000004,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,street market,ChIJOcmlHqTP20YRf8gLlFPOrNQ,TsUM Minsk,"praspiekt Niezaliežnasci 54, Minsk 220089, Belarus",53.91636629999999,27.5857691,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,street market,ChIJM5SMKQTP20YRE5qVWbIsJMY,Vasilki,"praspiekt Niezaliežnasci 89, Minsk 220012, Belarus",53.9232044,27.6070409,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,street market,ChIJh681x-jE20YRYIIkSHwyBfE,Zhdanovichi Shopping Center,"Ulitsa Timiryazeva 123/2, Minsk 220089, Belarus",53.9329171,27.4568501,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,tourist information,ChIJKfCTK5TP20YRwGcxtgr_3Gg,National Academic Bolshoi Opera and Ballet Theatre,"plošča Paryžskaj Kamuny 1, Minsk 220029, Belarus",53.9103046,27.561525300000003,Europe/Minsk,10800,0
Minsk,Belarus,BY,53.9,27.5666,tourist information,ChIJhxXdg93O20YRsujViU8cf94,National Library of Republic of Belarus,"praspiekt Niezaliežnasci 116, Minsk 220114, Belarus",53.9314711,27.6461562,Europe/Minsk,10800,0
Brussels,Belgium,BE,50.8333,4.3333,park,ChIJPfyuQOnEw0cR1r0ArTHoruw,Abbaye de la Cambre Garden,"Avenue Emile Duray 64, 1050 Bruxelles",50.8177736,4.3750054,Europe/Brussels,3600,3600
Brussels,Belgium,BE,50.8333,4.3333,park,ChIJG7TZikPEw0cReLqY0TgNGGs,Forest Park,1190 Forest,50.82304910000001,4.338338100000001,Europe/Brussels,3600,3600
Brussels,Belgium,BE,50.8333,4.3333,sights,ChIJb8byOGrDw0cRM063iFkbOgU,Josaphat Park,1030 Schaerbeek,50.8640766,4.3841488,Europe/Brussels,3600,3600
Brussels,Belgium,BE,50.8333,4.3333,sights,ChIJcUcrU5jEw0cRAtPrbd3cAA8,Leopold Park,1000 Brussels,50.83874609999999,4.3802378,Europe/Brussels,3600,3600
Brussels,Belgium,BE,50.8333,4.3333,sights,ChIJbdEdNk3Cw0cRO1KiRD2y3Qk,Parc de Laeken - Royal Parc,1020 Brussels,50.891727,4.358435399999999,Europe/Brussels,3600,3600
Brussels,Belgium,BE,50.8333,4.3333,sights,ChIJdfzgOanFw0cRWbpOnNbB7xg,Wolvendael Park,1180 Uccle,50.7993382,4.3455898,Europe/Brussels,3600,3600
Brussels,Belgium,BE,50.8333,4.3333,street market,ChIJl44WvV3Zw0cRZkW9F_XLlUQ,Carrefour Market,"Hoornzeelstraat 12, 3080 Tervuren, Belgium",50.82238,4.513301,Europe/Brussels,3600,3600
Brussels,Belgium,BE,50.8333,4.3333,street market,ChIJ50Ea4PDEw0cRaR403sFlbS4,Delhaize Molière,"Chaussée de Waterloo 569, 1050 Ixelles, Belgium",50.81971309999999,4.360727499999999,Europe/Brussels,3600,3600
Brussels,Belgium,BE,50.8333,4.3333,street market,ChIJxUfxO7nEw0cRbcP4fSk3vds,Delhaize St Antoine,"Rue Nothomb 50, 1040 Etterbeek, Belgium",50.8290102,4.3873358,Europe/Brussels,3600,3600
Brussels,Belgium,BE,50.8333,4.3333,street market,ChIJ1w0t_I7Ew0cRneYgWMubzc0,Färm.Fernandcocq,"Chaussée d'Ixelles 136, 1050 Ixelles, Belgium",50.8342441,4.3654237,Europe/Brussels,3600,3600
Brussels,Belgium,BE,50.8333,4.3333,street market,ChIJuVBrP1tBwUcRywXyy_ipiLc,Great Market,"Chaussée de Louvain 650, 1030 Bruxelles, Belgium",50.8554633,4.401352200000002,Europe/Brussels,3600,3600
Brussels,Belgium,BE,50.8333,4.3333,street market,ChIJNZbJWdhgwUcRWQOrRaaF4CA,Leuven Oude Markt,"Oude Markt 44, 3000 Leuven, Belgium",50.8779192,4.6992443,Europe/Brussels,3600,3600
Brussels,Belgium,BE,50.8333,4.3333,street market,ChIJ09N5eHzEw0cRGZaMUaMSFHw,Lidl,"Rue Haute 39-51, 1000 Bruxelles, Belgium",50.84066310000001,4.351226400000002,Europe/Brussels,3600,3600
Brussels,Belgium,BE,50.8333,4.3333,street market,ChIJk-v0SGbEw0cRCSBhZN9wiXA,Market Parvis Saint-Gilles,"Parvis de Saint-Gilles, 1060 Saint-Gilles, Belgium",50.830523,4.345175900000001,Europe/Brussels,3600,3600
Brussels,Belgium,BE,50.8333,4.3333,tourist information,ChIJ8bkYeoHEw0cRJWjmPRPA384,Brussels Park,"1000 Brussels, Belgium",50.8454323,4.3641901,Europe/Brussels,3600,3600
Brussels,Belgium,BE,50.8333,4.3333,tourist information,ChIJu1XHbn_Ew0cRMNenwioHHhM,Royal Gallery of Saint Hubert,"Galerie du Roi 5, 1000 Brussel, Belgium",50.84808320000001,4.3552506000000015,Europe/Brussels,3600,3600
Brussels,Belgium,BE,50.8333,4.3333,tourist information,ChIJvTZ4_3_Dw0cRzSOE0556hYQ,"St Michael and St Gudula Cathedral, Brussels","Place Sainte-Gudule, 1000 Bruxelles, Belgium",50.847833200000004,4.3601075,Europe/Brussels,3600,3600
La Paz,Bolivia,BO,-16.498,-68.15,mall,ChIJg_3LonMgX5ERqtuYwDZ7RAg,Centro Comercial Plaza Real,"Calle Comercio, La Paz, Bolivia",-16.4944054,-68.13637349999999,America/La_Paz,-14400,0
La Paz,Bolivia,BO,-16.498,-68.15,mall,ChIJO_2_wWQgX5ERibJpmAwWiY8,V Centenario,"Av.6 de Agosto, La Paz, Bolivia",-16.5057529,-68.12969629999999,America/La_Paz,-14400,0
La Paz,Bolivia,BO,-16.498,-68.15,park,ChIJ3TowuGUgX5ERsLxcnhTvGMU,Parque Urbano Central,"La Paz, Bolivia",-16.5032519,-68.1256282,America/La_Paz,-14400,0
La Paz,Bolivia,BO,-16.498,-68.15,park,ChIJbzouC2QgX5ERiG1m_FZP808,Plaza Bolivia,"Capitán Ravelo 2180, La Paz, Bolivia",-16.5070064,-68.1265597,America/La_Paz,-14400,0
La Paz,Bolivia,BO,-16.498,-68.15,park,ChIJ62yeN3IgX5ERXf4TZscOdhE,Plaza Murillo,"Socabaya, La Paz, Bolivia",-16.4957409,-68.1334839,America/La_Paz,-14400,0
La Paz,Bolivia,BO,-16.498,-68.15,park,ChIJlSQ02okgX5ER8hylCe72RaY,Plaza del Monticulo,"Presbítero Medina 2421, La Paz, Bolivia",-16.513309099999994,-68.12693229999999,America/La_Paz,-14400,0
La Paz,Bolivia,BO,-16.498,-68.15,sights,ChIJzcIaSGIgX5ERMUcw-b-RQoI,Plaza Abaroa,"Belisario Salinas, La Paz, Bolivia",-16.510657199999994,-68.12662990000001,America/La_Paz,-14400,0
La Paz,Bolivia,BO,-16.498,-68.15,street market,ChIJHRxVIXAgX5ERqzh9ifLCHQg,Mercado Camacho,"Av. Camacho, La Paz, Bolivia",-16.500434,-68.1311147,America/La_Paz,-14400,0
La Paz,Bolivia,BO,-16.498,-68.15,street market,ChIJQ0YsA3cgX5ERFJKEMkwmJU4,Mercado Rodríguez,"Zona 1, Zoilo Flores, La Paz, Bolivia",-16.5004417,-68.1394316,America/La_Paz,-14400,0
La Paz,Bolivia,BO,-16.498,-68.15,supermarket,ChIJh_dsUWIgX5ERXlO-C_o_Wac,Fidalga,"Sanchez Lima, La Paz, Bolivia",-16.5104783,-68.12795340000001,America/La_Paz,-14400,0
La Paz,Bolivia,BO,-16.498,-68.15,supermarket,ChIJEavHqGMgX5ERq8UoZny6fi4,Hipermaxi,"Rosendo Gutierrez 469, La Paz, Bolivia",-16.5094435,-68.12798690000001,America/La_Paz,-14400,0
La Paz,Bolivia,BO,-16.498,-68.15,supermarket,ChIJCfZCv2cgX5ERgd_hyZbXMEo,Ketal,"Calle Villalobos, Esq, Av Busch 1302, La Paz, Bolivia",-16.502614,-68.1211203,America/La_Paz,-14400,0
La Paz,Bolivia,BO,-16.498,-68.15,supermarket,ChIJS7l3tIkgX5ERw3nU8XFNWFY,Ketal,"Mendez Arcos, La Paz, Bolivia",-16.514500899999998,-68.1289364,America/La_Paz,-14400,0
La Paz,Bolivia,BO,-16.498,-68.15,supermarket,ChIJW_FgvHAgX5EREzG6Yu8CmXY,Ketal Supermarkets (San Pedro Branch),"Almirante Grau, La Paz, Bolivia",-16.5017457,-68.1359844,America/La_Paz,-14400,0
La Paz,Bolivia,BO,-16.498,-68.15,supermarket,ChIJFURxu2EgX5ERJb58gbxY4uI,Supermercados Ketal,"Av Arce N° 2588, esq. Macario Pinilla, Av. Arce, La Paz, Bolivia",-16.510393099999998,-68.12325290000001,America/La_Paz,-14400,0
La Paz,Bolivia,BO,-16.498,-68.15,tourist information,ChIJNxdzOXQgX5ERDVH7WnykB68,The Witches' Market,"Melchor Jimenez, La Paz, Bolivia",-16.4964962,-68.13902359999999,America/La_Paz,-14400,0
Brasília,Brazil,BR,-15.7833,-47.9161,bar,ChIJqzvwUGwwWpMRHsihW4Em6Mk,Abençoado Bar,"St. Sudoeste SQSW 105 Bloco C Loja 82/86 - Cruzeiro / Sudoeste / Octogonal, Brasília - DF, 70670-433, Brazil",-15.8082161,-47.9348555,America/Sao_Paulo,-10800,0
Brasília,Brazil,BR,-15.7833,-47.9161,bar,ChIJY_2pfk86WpMRSvvW1TQcFPo,Delta Bar,"SCRN 706, Via W 4 Norte, 6 - 707 Bl. E Lj - Asa Norte, Brasília - DF, 70740-650, Brazil",-15.770003299999999,-47.891865,America/Sao_Paulo,-10800,0
Brasília,Brazil,BR,-15.7833,-47.9161,bar,ChIJQ0r-0tw6WpMRMyWKgO7bQ6I,Dudu Bar,"SCLS 303, Bloco A, SHCS, Brasília - DF, Brazil",-15.803619400000002,-47.89227750000001,America/Sao_Paulo,-10800,0
Brasília,Brazil,BR,-15.7833,-47.9161,bar,ChIJj5RDcRQyWpMRQJRWBCezsSo,Piratas Bar,"SIG, Q. 06 Rua L, 1515, Brasília - DF, 70610-460, Brazil",-15.793655599999996,-47.9162021,America/Sao_Paulo,-10800,0
Brasília,Brazil,BR,-15.7833,-47.9161,bar,ChIJ254Kg9o6WpMRxWWRK0F-Va8,Versão Brasileira,"CLS, SHCS 204, SHIGS 713 Bl. A, Lj 02 - Asa Sul, Brasília - DF, 70234-510, Brazil",-15.809686600000001,-47.89012779999999,America/Sao_Paulo,-10800,0
Brasília,Brazil,BR,-15.7833,-47.9161,mall,ChIJDaoVfjE6WpMRi_Z68OkER5c,Plaza Norte Mall,"EQN 110/111 LOTE A - Asa Norte, Brasília - DF, 70297-400, Brazil",-15.755540599999998,-47.88780269999999,America/Sao_Paulo,-10800,0
