place_id,utc_date,utc_weekday,utc_hour,local_date,local_weekday,local_hour,current_pop,usual_pop
ChIJ81loCIW8fRcR8b4DEjhxySc,2020-03-25,2,6,2020-03-25,2,9,25,45
ChIJy6EIU4O8fRcRNKf1klSFetk,2020-03-25,2,6,2020-03-25,2,9,33,52
ChIJrQFVJaHP1EAR6htwXpSDs8Y,2020-03-25,2,6,2020-03-25,2,8,9,14
ChIJkxIfc8PO1EARBEabKWFE74c,2020-03-25,2,6,2020-03-25,2,8,20,7
ChIJiT4uj0XO1EARGZx_Gnd3y2A,2020-03-25,2,6,2020-03-25,2,8,2,1
ChIJoUUJqfnO1EARfD--thVh3RA,2020-03-25,2,6,2020-03-25,2,8,5,7
ChIJwZXNE__O1EAR3vzTHghG0AU,2020-03-25,2,6,2020-03-25,2,8,32,39
ChIJi4eRQ6bP1EARLCsowLhMxco,2020-03-25,2,6,2020-03-25,2,8,12,16
ChIJaaVyVWFmXj4RV8TZjDYGtR4,2020-03-25,2,6,2020-03-25,2,10,22,14
ChIJE0GaE3ZmXj4R2ySE7tT24Y8,2020-03-25,2,6,2020-03-25,2,10,16,2
ChIJPz5FZHxmXj4R5LvM9SETJNU,2020-03-25,2,6,2020-03-25,2,10,22,11
ChIJfRiEU2dmXj4RqzumEWdI_AM,2020-03-25,2,6,2020-03-25,2,10,47,17
ChIJQZbzoqK7cEgRWCWyWvwjEWM,2020-03-25,2,6,2020-03-25,2,6,2,1
ChIJr_nVBYa8cEgRphflgZ2fT8Y,2020-03-25,2,6,2020-03-25,2,6,7,11
ChIJr_nVBYa8cEgRJgUsYIrYmVE,2020-03-25,2,6,2020-03-25,2,6,7,11
ChIJcQUO3_GWcEgRLqMuD3pI-u0,2020-03-25,2,6,2020-03-25,2,6,8,21
ChIJqacnDY68cEgRmTO4gfUnUac,2020-03-25,2,6,2020-03-25,2,6,3,5
ChIJi3RmPkhEiEgRs11XafrGSK8,2020-03-25,2,6,2020-03-25,2,6,1,1
ChIJLTir_pxGiEgR3Wm6R0uKTVE,2020-03-25,2,6,2020-03-25,2,6,9,9
ChIJj7aiw7RFiEgROGDttN55HCU,2020-03-25,2,6,2020-03-25,2,6,4,2
ChIJG84jYtVFiEgRRpHV1CspgBA,2020-03-25,2,6,2020-03-25,2,6,3,6
ChIJO5Cd151GiEgRVkqqbDK_Ze8,2020-03-25,2,6,2020-03-25,2,6,4,9
ChIJe3zQA6BGiEgRCcVFScCChd8,2020-03-25,2,6,2020-03-25,2,6,8,15
ChIJScmL5SEFdkgR4e5jqRr1KZ8,2020-03-25,2,6,2020-03-25,2,6,2,2
ChIJOWBQvA4FdkgRQf5iYYFF1v4,2020-03-25,2,6,2020-03-25,2,6,4,3
ChIJYfO01G0DdkgR4H52YH-11gw,2020-03-25,2,6,2020-03-25,2,6,6,3
ChIJ2Sv_gSgFdkgRo_HVykixWts,2020-03-25,2,6,2020-03-25,2,6,1,1
ChIJG-CxwNoEdkgRXx26gHZwVf8,2020-03-25,2,6,2020-03-25,2,6,2,0
ChIJhRoYKUkFdkgRDL20SU9sr9E,2020-03-25,2,6,2020-03-25,2,6,2,0
ChIJgWfuuq0EdkgRMx1fYiZTGKE,2020-03-25,2,6,2020-03-25,2,6,2,6
ChIJEbut6s4EdkgRNxY-NezJYd8,2020-03-25,2,6,2020-03-25,2,6,2,0
ChIJCaUmtVIbdkgR9NdxHM7hwWQ,2020-03-25,2,6,2020-03-25,2,6,5,5
ChIJmxO_XDwbdkgR-zjbcc_J6Xs,2020-03-25,2,6,2020-03-25,2,6,5,13
ChIJsUs1REwDdkgRX_9hC2x9f8U,2020-03-25,2,6,2020-03-25,2,6,3,9
ChIJ00V-I7ccdkgRsLnD9dZoLoM,2020-03-25,2,6,2020-03-25,2,6,2,3
ChIJJe2YjTsbdkgREt0yqM9vLbk,2020-03-25,2,6,2020-03-25,2,6,6,18
ChIJHVKfwLkEdkgRugNQexmYBR0,2020-03-25,2,6,2020-03-25,2,6,4,11
ChIJ8wIHyRyye0gRkB00Vn8uNuw,2020-03-25,2,6,2020-03-25,2,6,4,1
ChIJAbDGusKxe0gRVE05ZNjJCoc,2020-03-25,2,6,2020-03-25,2,6,6,12
ChIJP9YdKOaxe0gRXKnI4TywQPU,2020-03-25,2,6,2020-03-25,2,6,6,16
ChIJ87xKu-uxe0gR_0Kcr1xPxqY,2020-03-25,2,6,2020-03-25,2,6,4,9
ChIJJ119P7FSekgRZCgb7kOayfA,2020-03-25,2,6,2020-03-25,2,6,6,17
ChIJ7Uj0M8axe0gRsNV10bhsBew,2020-03-25,2,6,2020-03-25,2,6,5,14
ChIJ28Sz_b2rNTERhG6JzGZN9y8,2020-03-25,2,6,2020-03-25,2,13,57,70
ChIJ10mzWeurNTERUiJJjUD9EB0,2020-03-25,2,6,2020-03-25,2,13,35,58
ChIJrY2_Mw-sNTERn0V6wwnp0DE,2020-03-25,2,6,2020-03-25,2,13,61,89
ChIJ8XgFUoerNTERnAwMSegtG1Y,2020-03-25,2,6,2020-03-25,2,13,46,67
ChIJK7dMKbqrNTEReIxVz4tFvSI,2020-03-25,2,6,2020-03-25,2,13,45,59
ChIJQ9sXGqerNTERhMiL59VDKrs,2020-03-25,2,6,2020-03-25,2,13,42,25
ChIJo6y7oKKrNTERZAt2jOTgRjs,2020-03-25,2,6,2020-03-25,2,13,42,48
ChIJi3PpbWqrNTERcL7DLQFRKNw,2020-03-25,2,6,2020-03-25,2,13,27,40
ChIJfyTf5o6rNTER6dKWJmY9GOY,2020-03-25,2,6,2020-03-25,2,13,38,44
ChIJ00--4birNTERAe3KhQgps3o,2020-03-25,2,6,2020-03-25,2,13,58,75
ChIJld5RqparNTERVK8x7gvhAZc,2020-03-25,2,6,2020-03-25,2,13,18,76
ChIJp0o4Er6rNTERjlTif_IXU1k,2020-03-25,2,6,2020-03-25,2,13,19,18
ChIJZ73nJpmrNTERHt_VdIgHDlg,2020-03-25,2,6,2020-03-25,2,13,20,71
ChIJiUJFE8CrNTERHK060qWnXk4,2020-03-25,2,6,2020-03-25,2,13,7,20
ChIJSXwdOKOrNTERNylYj9mnIbU,2020-03-25,2,6,2020-03-25,2,13,24,61
ChIJIbhTQzmrNTERHBoID7tQyUc,2020-03-25,2,6,2020-03-25,2,13,37,63
ChIJ1R33ErCrNTERhhl8iCMKrAM,2020-03-25,2,6,2020-03-25,2,13,25,54
ChIJvx-GOY2rNTERp8YUQB7qqC4,2020-03-25,2,6,2020-03-25,2,13,44,75
ChIJl5e2H5WrNTERZiN9e4osFV4,2020-03-25,2,6,2020-03-25,2,13,24,56
ChIJCXvOh-qrNTEREZRrG9Fy8Ps,2020-03-25,2,6,2020-03-25,2,13,34,57
ChIJBdI0eZqrNTEREK_Nhl4hGOI,2020-03-25,2,6,2020-03-25,2,13,54,62
ChIJ5bLFNhfbAxYR7jR4BsI48F0,2020-03-25,2,6,2020-03-25,2,9,3,1
ChIJbWAhh7hu0TgRaDRVJl_nI_w,2020-03-25,2,8,2020-03-25,2,12,48,42
ChIJacCoa_LKvJURkiz-1eM4WB4,2020-03-25,2,8,2020-03-25,2,5,5,11
ChIJt1yo9Za1vJURUl08aXKN_sc,2020-03-25,2,8,2020-03-25,2,5,3,5
ChIJiY6tebPKvJURwmyqs_itvhc,2020-03-25,2,8,2020-03-25,2,5,9,18
ChIJs8XJwKtNFmsR6wigjLsr51I,2020-03-25,2,8,2020-03-25,2,19,24,10
ChIJ__9RT-9MFmsRpdIDmtDvgSs,2020-03-25,2,8,2020-03-25,2,19,22,75
ChIJccVwoEJNFmsRpk7Kh1IUoYk,2020-03-25,2,8,2020-03-25,2,19,15,28
ChIJoTvEfyRNFmsRgCEEETuvBdE,2020-03-25,2,8,2020-03-25,2,19,34,29
ChIJyVCSt3tSFmsRuisG4DhEWuo,2020-03-25,2,8,2020-03-25,2,19,50,55
ChIJXdzI8mVNFmsRipJn2mLYdmc,2020-03-25,2,8,2020-03-25,2,19,21,0
ChIJjVRG6GVNFmsR1sDCsXw-w3Q,2020-03-25,2,8,2020-03-25,2,19,51,56
ChIJsc9euohSFmsRVHJ1pIvs4Ag,2020-03-25,2,8,2020-03-25,2,19,66,44
ChIJTxfjQUGuEmsRgCDx-Wh9AQ8,2020-03-25,2,8,2020-03-25,2,19,4,14
ChIJj-xvqSCuEmsRmNDLZn9rr0c,2020-03-25,2,8,2020-03-25,2,19,6,65
ChIJDflB7BWuEmsRYPbx-Wh9AQ8,2020-03-25,2,8,2020-03-25,2,19,9,44
ChIJQ9b_zXquEmsRY6cF2rm2v0M,2020-03-25,2,8,2020-03-25,2,19,7,27
ChIJ1wXrv_KuEmsRWlwSg5DpReg,2020-03-25,2,8,2020-03-25,2,19,15,84
ChIJ0xyH_kCuEmsR-yW2usxv5qc,2020-03-25,2,8,2020-03-25,2,19,14,75
ChIJOWK0OmavEmsRgIbjtIAXsNg,2020-03-25,2,8,2020-03-25,2,19,5,41
ChIJo8ZIgT6uEmsRYhbUtXBWzhg,2020-03-25,2,8,2020-03-25,2,19,20,77
ChIJpcfaaCGuEmsRcTRNZkqb51U,2020-03-25,2,8,2020-03-25,2,19,10,55
ChIJo2ODlmquEmsRnMfTFeHQcvs,2020-03-25,2,8,2020-03-25,2,19,10,73
ChIJ0Ywoy3w1bkcR-6bqoxU0bGY,2020-03-25,2,8,2020-03-25,2,9,14,29
ChIJdUUH-Z01bkcRjWK3oUNKQik,2020-03-25,2,8,2020-03-25,2,9,11,12
ChIJCaYTWoI1bkcRiRtBdigmrRI,2020-03-25,2,8,2020-03-25,2,9,5,4
ChIJqUyVUGk1bkcRkcudwFYUL8s,2020-03-25,2,8,2020-03-25,2,9,1,14
ChIJg2MztrU6WpMRR6WY8EPXIlo,2020-03-25,2,8,2020-03-25,2,5,8,9
ChIJ46-qHFMlWpMRsnCqTngK-tY,2020-03-25,2,8,2020-03-25,2,5,4,6
ChIJY6P392p_mQAR5AcsyGwm8MY,2020-03-25,2,8,2020-03-25,2,5,3,6
ChIJt5dOA_h-mQARNWYFcH_7_S4,2020-03-25,2,8,2020-03-25,2,5,7,12
ChIJ2zKw7R5ZzpQR40TmawyQa0k,2020-03-25,2,8,2020-03-25,2,5,11,19
ChIJxfMp5lxYzpQRKJiuSIfTqrA,2020-03-25,2,8,2020-03-25,2,5,6,3
ChIJGylGOVlYzpQRSZWmk5VgHoM,2020-03-25,2,8,2020-03-25,2,5,6,11
ChIJk3DtmIKFqkARgIWzWSv_8YY,2020-03-25,2,8,2020-03-25,2,10,15,22
ChIJcWowTPmEqkARHFXD1_28fHk,2020-03-25,2,8,2020-03-25,2,10,14,24
ChIJd1lK26DFYpYR2LW16VB1Wgs,2020-03-25,2,8,2020-03-25,2,5,1,1
ChIJrZ0DzfXEYpYRc0070y3im3s,2020-03-25,2,8,2020-03-25,2,5,6,15
ChIJ-53TmZqUC0cRiqnBgT93RXQ,2020-03-25,2,8,2020-03-25,2,9,19,20
ChIJ2QFPvc-UC0cR-yep7ub8N78,2020-03-25,2,8,2020-03-25,2,9,24,12
ChIJzxFDPJxTUkYRCxKhK5Ui0Ls,2020-03-25,2,8,2020-03-25,2,9,14,15
ChIJq6qqavhSUkYRdho_GP77Q0A,2020-03-25,2,8,2020-03-25,2,9,25,30
ChIJzRCsrE1SUkYRxGJPTwVjwO0,2020-03-25,2,8,2020-03-25,2,9,15,17
ChIJXYrcM3BUUkYRAJLuvO5bV1Q,2020-03-25,2,8,2020-03-25,2,9,61,23
ChIJM7xLCw9TUkYRnaZMXsLL6v8,2020-03-25,2,8,2020-03-25,2,9,38,25
ChIJYdldbI1TUkYRlveDBf1vpco,2020-03-25,2,8,2020-03-25,2,9,22,62
ChIJj1eNkktSUkYRymaS4ok2Ghg,2020-03-25,2,8,2020-03-25,2,9,17,47
ChIJP26dA4FTUkYRslTllW_Xkdw,2020-03-25,2,8,2020-03-25,2,9,16,42
ChIJnQUHZCdHWBQRDaAJ6j1aog0,2020-03-25,2,8,2020-03-25,2,10,47,65
ChIJzVhOF45AWBQRmxS8Dzkl1UI,2020-03-25,2,8,2020-03-25,2,10,27,25
ChIJyRI_xlGTkkYRASfRHNMc0es,2020-03-25,2,8,2020-03-25,2,10,28,32
ChIJXbA-v2GTkkYRZ1pM2ArPKIs,2020-03-25,2,8,2020-03-25,2,10,7,19
ChIJEYDxGkkKkkYRUTQzc7g44x0,2020-03-25,2,8,2020-03-25,2,10,31,51
ChIJp-X19tILkkYRFmKyep6-zKY,2020-03-25,2,8,2020-03-25,2,10,32,11
ChIJHWZ9v8sLkkYRQLoVPFK1AA8,2020-03-25,2,8,2020-03-25,2,10,15,33
ChIJNTBxtccLkkYR1DAXGZxRrto,2020-03-25,2,8,2020-03-25,2,10,20,76
ChIJv5EG6dQLkkYR_6vOT36F0Ag,2020-03-25,2,8,2020-03-25,2,10,25,10
ChIJFX-3w8wLkkYRuE22KmBYoRk,2020-03-25,2,8,2020-03-25,2,10,18,11
ChIJ25LjEc0LkkYRmSG_4N6eC1Y,2020-03-25,2,8,2020-03-25,2,10,12,36
ChIJP-2wAc0LkkYRA8TEHsUTgt0,2020-03-25,2,8,2020-03-25,2,10,12,36
ChIJF6hEJuAJkkYRZyggu7OfW_U,2020-03-25,2,8,2020-03-25,2,10,7,22
ChIJS_1Y_EK_yRIRJA9k1_LeKzo,2020-03-25,2,8,2020-03-25,2,9,14,77
ChIJFYS3M0ZzREARo6Ssxws52Jw,2020-03-25,2,8,2020-03-25,2,12,24,48
ChIJkx251RhzREARnyGCcAufQYM,2020-03-25,2,8,2020-03-25,2,12,27,45
ChIJ37TnINcMREARoZL_1LBlzMo,2020-03-25,2,8,2020-03-25,2,12,14,31
ChIJfRs72zJzREARUP-A2F1MuKE,2020-03-25,2,8,2020-03-25,2,12,29,62
ChIJS2r47UZOqEcRbCQd5Y_XAjc,2020-03-25,2,8,2020-03-25,2,9,21,32
ChIJf9XwqzBQqEcRiyRlXKZeoRI,2020-03-25,2,8,2020-03-25,2,9,30,24
ChIJ62hndh9OqEcRydXjBjh91ps,2020-03-25,2,8,2020-03-25,2,9,3,47
ChIJe-ff-71RqEcRqvy8lRR4PHo,2020-03-25,2,8,2020-03-25,2,9,13,72
ChIJcy1JA8NRqEcRBNy2MNzQTmw,2020-03-25,2,8,2020-03-25,2,9,7,36
ChIJXdFtSjxIqEcRjoozhtQ1iDo,2020-03-25,2,8,2020-03-25,2,9,24,26
ChIJ05q01-1RqEcRGDTqjYS5BBs,2020-03-25,2,8,2020-03-25,2,9,20,75
ChIJaS75A0dOqEcRK8tLe3-tu3A,2020-03-25,2,8,2020-03-25,2,9,21,39
ChIJ4dic-71RqEcRj6sdBp0wvr0,2020-03-25,2,8,2020-03-25,2,9,12,20
ChIJ4dHdSq5RqEcReqvQ3PGSw4M,2020-03-25,2,8,2020-03-25,2,9,16,15
ChIJZ7MZiExPqEcRG1LUMlDEr-0,2020-03-25,2,8,2020-03-25,2,9,18,12
ChIJraCYwolRqEcRxVtJLuV3IDc,2020-03-25,2,8,2020-03-25,2,9,35,28
ChIJd-d5Rx1SqEcRgCz33OsCSZQ,2020-03-25,2,8,2020-03-25,2,9,10,3
ChIJCfROcedRqEcRjFRvdEEGvYY,2020-03-25,2,8,2020-03-25,2,9,30,14
ChIJe8FmEzBQqEcRth79TMVowwU,2020-03-25,2,8,2020-03-25,2,9,34,22
ChIJ_S5uaxJOqEcRdg-gu1fEgcI,2020-03-25,2,8,2020-03-25,2,9,23,10
ChIJZ0KxF_JRqEcRrLHB-4r-U-o,2020-03-25,2,8,2020-03-25,2,9,12,16
ChIJw_HTKK9RqEcRyeWAo9t_YlU,2020-03-25,2,8,2020-03-25,2,9,7,6
ChIJOZG7315OqEcRVs8ZP5sx0mQ,2020-03-25,2,8,2020-03-25,2,9,3,1
ChIJnUuaO9NPqEcR7lz9oHr3v40,2020-03-25,2,8,2020-03-25,2,9,14,24
ChIJmQtpiOBRqEcRqBjTGY_LvHI,2020-03-25,2,8,2020-03-25,2,9,15,34
ChIJozX6XTNOqEcRt6tYet0AmsY,2020-03-25,2,8,2020-03-25,2,9,16,16
ChIJBUEJietRqEcRM-_HFj_aQig,2020-03-25,2,8,2020-03-25,2,9,25,35
ChIJszR0qEdOqEcR-wk88Z89zM8,2020-03-25,2,8,2020-03-25,2,9,13,6
ChIJC-AHcr8kv0cRuYmBYBVvdM0,2020-03-25,2,8,2020-03-25,2,9,23,15
ChIJBcGRxmclv0cRLKDQZKRbg9U,2020-03-25,2,8,2020-03-25,2,9,38,19
ChIJi2IuPx0lv0cRAla2rNMDWpU,2020-03-25,2,8,2020-03-25,2,9,6,1
ChIJycChxVAkv0cReWekbd6YLUI,2020-03-25,2,8,2020-03-25,2,9,28,25
ChIJcUReRXElv0cRKjszkliclRI,2020-03-25,2,8,2020-03-25,2,9,1,57
ChIJmR63yaaOsUcR_v3zZ7UUhrc,2020-03-25,2,8,2020-03-25,2,9,17,11
ChIJb-P-HdR1nkcRWHOx1Q3VXdk,2020-03-25,2,8,2020-03-25,2,9,13,4
ChIJYXjjz_N1nkcRciyDilNW7tw,2020-03-25,2,8,2020-03-25,2,9,23,32
ChIJayv4lZd1nkcR0e_vfGLfm8k,2020-03-25,2,8,2020-03-25,2,9,12,4
ChIJgfxwACK9oRQR4Q-3guLucaY,2020-03-25,2,8,2020-03-25,2,10,12,28
ChIJZaciVjK9oRQRNm3nnVFEC1Y,2020-03-25,2,8,2020-03-25,2,10,8,16
ChIJ32QtdBbcQUcR1mrLvmwZjvY,2020-03-25,2,8,2020-03-25,2,9,8,9
ChIJ6-7K7iDcQUcRHWbwGDRr6WY,2020-03-25,2,8,2020-03-25,2,9,12,40
ChIJJV5HdkwdDTkRcNsRVg4C398,2020-03-25,2,8,2020-03-25,2,13,24,24
ChIJN7aS5NriDDkR48D4OPCDucQ,2020-03-25,2,8,2020-03-25,2,13,6,14
ChIJGWguR2IdDTkRYZ8qEf_LUMQ,2020-03-25,2,8,2020-03-25,2,13,14,24
ChIJNS7J7OziDDkR6ksNHEt2wIY,2020-03-25,2,8,2020-03-25,2,13,9,33
ChIJc1a-8LPiDDkRpJhUa1lv3Ek,2020-03-25,2,8,2020-03-25,2,13,5,55
ChIJcR5Ko3sdDTkRHPPD64QaNVU,2020-03-25,2,8,2020-03-25,2,13,20,58
ChIJrx6Tv3sdDTkRefstHBaF4xg,2020-03-25,2,8,2020-03-25,2,13,17,72
ChIJlxEKDw_jDDkREk3nwomkhSU,2020-03-25,2,8,2020-03-25,2,13,22,73
ChIJBXs6ETz9DDkRFllm4f46kfg,2020-03-25,2,8,2020-03-25,2,13,11,75
ChIJa5LTMdL1aS4RL3717sOR2YA,2020-03-25,2,8,2020-03-25,2,15,3,21
ChIJV-0W9xf0aS4RlAmTRCifLdQ,2020-03-25,2,8,2020-03-25,2,15,12,28
ChIJA88y_8v1aS4RbfwYWObt98A,2020-03-25,2,8,2020-03-25,2,15,10,17
ChIJ_8haFRr0aS4RheQJPimssiA,2020-03-25,2,8,2020-03-25,2,15,23,50
ChIJKeQOsCL0aS4RLuH7DlpcjaI,2020-03-25,2,8,2020-03-25,2,15,20,39
ChIJdXBB9n4QFAURQs2buyfwl98,2020-03-25,2,8,2020-03-25,2,15,30,58
ChIJ7V-PP_8dai4RMqvOj2luU_I,2020-03-25,2,8,2020-03-25,2,15,5,23
ChIJ-S4F5Bb0aS4RgVq6v81ZM4s,2020-03-25,2,8,2020-03-25,2,15,14,13
ChIJBcYQYgb2aS4RuqLfkhIYKII,2020-03-25,2,8,2020-03-25,2,15,25,18
ChIJI3s7XLT1aS4R8L3EvUAHqnA,2020-03-25,2,8,2020-03-25,2,15,32,37
ChIJ_yd6laD2aS4RKztllgcJZ2s,2020-03-25,2,8,2020-03-25,2,15,19,46
ChIJe1F08akNZ0gRa1ndmi3YJqE,2020-03-25,2,8,2020-03-25,2,8,18,8
ChIJo5EyLpkOZ0gRfIOtBfARzQU,2020-03-25,2,8,2020-03-25,2,8,8,12
ChIJx0pfIJ0OZ0gR758AjwNTuEA,2020-03-25,2,8,2020-03-25,2,8,6,17
ChIJBfHLsjcMZ0gR6tv-NUFv8bQ,2020-03-25,2,8,2020-03-25,2,8,15,46
ChIJw87pUM0pAxURBawYyS3y6JA,2020-03-25,2,8,2020-03-25,2,10,19,32
ChIJS6q-QSzWAhURcrX_nTKj40c,2020-03-25,2,8,2020-03-25,2,10,30,53
ChIJRRg6oDLWAhURjFQwKBgFpyQ,2020-03-25,2,8,2020-03-25,2,10,38,51
ChIJj6vOOckpAxUReXF30f5erYM,2020-03-25,2,8,2020-03-25,2,10,12,39
ChIJReH5bPanOxMRu1k5WT2A4Sk,2020-03-25,2,8,2020-03-25,2,9,6,72
ChIJU0TH3T0IOxMRtkeV5ocNDBI,2020-03-25,2,8,2020-03-25,2,9,21,47
ChIJv2MgYI7lGRMR-VYesXfT_9M,2020-03-25,2,8,2020-03-25,2,9,5,73
ChIJh7rGZ47lGRMR4K5lyYlWWEE,2020-03-25,2,8,2020-03-25,2,9,5,73
ChIJCajXkAiKJRMREV4n39850EU,2020-03-25,2,8,2020-03-25,2,9,12,24
ChIJx6xXOPKLGGARtPr6qZZ2nHA,2020-03-25,2,8,2020-03-25,2,17,71,54
ChIJqcU4DIKLGGARBxWj4fGnB_k,2020-03-25,2,8,2020-03-25,2,17,55,51
ChIJo8VKlCCMGGARarjlIsaLY1g,2020-03-25,2,8,2020-03-25,2,17,93,20
ChIJw2qQRZuOGGARWmROEiM2y7E,2020-03-25,2,8,2020-03-25,2,17,42,21
ChIJ2y91MQGLGGARQKyRvVnpKRM,2020-03-25,2,8,2020-03-25,2,17,23,47
ChIJ5SZMmreMGGARcz8QSTiJyo8,2020-03-25,2,8,2020-03-25,2,17,9,22
ChIJGSgSNruLGGARcEY8dKHq1LI,2020-03-25,2,8,2020-03-25,2,17,45,69
ChIJCewJkL2LGGAR3Qmk0vCTGkg,2020-03-25,2,8,2020-03-25,2,17,47,58
ChIJMwpiebSMGGARPr_454zHvDQ,2020-03-25,2,8,2020-03-25,2,17,68,53
ChIJS7K2bLKOGGARGySfwejBx4o,2020-03-25,2,8,2020-03-25,2,17,67,89
ChIJLcQt9l-LGGARS9syRUPgriQ,2020-03-25,2,8,2020-03-25,2,17,60,55
ChIJkY2Wc6-OGGARAMDq7SV5Zao,2020-03-25,2,8,2020-03-25,2,17,67,57
ChIJydWK3XiLGGAR333Pv6zADIg,2020-03-25,2,8,2020-03-25,2,17,73,63
ChIJ1XqfRK2OGGARskk4jgTbxtI,2020-03-25,2,8,2020-03-25,2,17,36,99
ChIJ_yy1ybqMGGAR0tPR4qiHDVY,2020-03-25,2,8,2020-03-25,2,17,45,60
ChIJc-deL6COGGARRENyB-YX2eI,2020-03-25,2,8,2020-03-25,2,17,53,81
ChIJ4RGu0emLGGARuUX8XtPxUVg,2020-03-25,2,8,2020-03-25,2,17,50,87
ChIJkw7wvpGMGGAR5W5hbRuPKl0,2020-03-25,2,8,2020-03-25,2,17,46,71
ChIJH7qx1tCMGGAR1f2s7PGhMhw,2020-03-25,2,8,2020-03-25,2,17,43,84
ChIJC3Cf2PuLGGAROO00ukl8JwA,2020-03-25,2,8,2020-03-25,2,17,41,77
ChIJCwbTk56OGGARRJJPe22ziWw,2020-03-25,2,8,2020-03-25,2,17,43,76
ChIJ8zmPpJlfGxUR4kW5qIS42uc,2020-03-25,2,8,2020-03-25,2,10,17,67
ChIJHYjmNBagHBURr62DyWKej0Q,2020-03-25,2,8,2020-03-25,2,10,18,62
ChIJvTMSBr1fGxURHJ5dwfDYGX8,2020-03-25,2,8,2020-03-25,2,10,17,42
ChIJCS8lOyERLxgRzVY5GhnOh7Q,2020-03-25,2,8,2020-03-25,2,11,24,11
ChIJXz2vx_GifDURImd3aTJZ1VA,2020-03-25,2,8,2020-03-25,2,17,38,75
ChIJ61qvjvCifDURsgRneJ9Fsg0,2020-03-25,2,8,2020-03-25,2,17,37,71
ChIJbV4Kqi6jfDUReu01VjRdw2c,2020-03-25,2,8,2020-03-25,2,17,40,27
ChIJ6RPSci2jfDURXTSdf7JjYp8,2020-03-25,2,8,2020-03-25,2,17,111,47
ChIJK_b0UX2jfDURmkYPvmWYm90,2020-03-25,2,8,2020-03-25,2,17,231,18
ChIJw8UIcGCifDURB0MtY-xAUqM,2020-03-25,2,8,2020-03-25,2,17,47,27
ChIJIwCT4-yifDUR1E63iG76hr0,2020-03-25,2,8,2020-03-25,2,17,75,36
ChIJMcWZMY2ifDUR2NLv8F3Togc,2020-03-25,2,8,2020-03-25,2,17,57,36
ChIJod7tSseifDUR9hXHLFNGMIs,2020-03-25,2,8,2020-03-25,2,17,37,9
ChIJDxUjqASifDURYoe1LjkFbE0,2020-03-25,2,8,2020-03-25,2,17,35,80
ChIJOVXXleiEzz8RsFKoNnkfCOI,2020-03-25,2,8,2020-03-25,2,11,12,24
ChIJnUYkHu6Ezz8RpdeTrBdWIGY,2020-03-25,2,8,2020-03-25,2,11,22,30
ChIJidG2_8_P7kYRsDFXQ87PAA8,2020-03-25,2,8,2020-03-25,2,10,22,37
ChIJsYyCLiXQ7kYRr5gG2h5GLZk,2020-03-25,2,8,2020-03-25,2,10,30,41
ChIJT2NiGDTO7kYRQDFXQ87PAA8,2020-03-25,2,8,2020-03-25,2,10,29,20
ChIJxXsY39PP7kYRB4pgetCDFt4,2020-03-25,2,8,2020-03-25,2,10,18,16
ChIJLxWaS-QWHxURGZ0o_pi5DTU,2020-03-25,2,8,2020-03-25,2,10,5,8
ChIJgVtzJ9aV3UYR18Z2rWwdcI4,2020-03-25,2,8,2020-03-25,2,10,25,25
ChIJl1_SmIOT3UYRsD5CTI3RAA8,2020-03-25,2,8,2020-03-25,2,10,22,10
ChIJs3bONuWU3UYRiX61sOgxME4,2020-03-25,2,8,2020-03-25,2,10,19,49
ChIJQ6lCXNhrpw0RAw8OKjU0s2c,2020-03-25,2,8,2020-03-25,2,9,21,69
ChIJg0ZlY3hspw0R4LLmt70J1J0,2020-03-25,2,8,2020-03-25,2,9,9,42
ChIJdZGHJsqa5h4RspI0l6zML70,2020-03-25,2,8,2020-03-25,2,10,42,30
ChIJ23dTRBmb5h4RenAyMaQvBAs,2020-03-25,2,8,2020-03-25,2,10,42,30
ChIJD7P9IsMJxkcRMrf54OxoZSg,2020-03-25,2,8,2020-03-25,2,9,13,19
ChIJW3VkBjwKxkcRVNsYc24GnkU,2020-03-25,2,8,2020-03-25,2,9,29,19
ChIJZX1IThwKxkcRCE88Y-y9Y-o,2020-03-25,2,8,2020-03-25,2,9,28,25
ChIJz3y0xeIJxkcRNcogBVV41Gw,2020-03-25,2,8,2020-03-25,2,9,17,12
ChIJeTVCC7SwxUcR5EdQLWrRLYc,2020-03-25,2,8,2020-03-25,2,9,50,66
ChIJgzu7EH9uQUYRwajtZJFSX70,2020-03-25,2,8,2020-03-25,2,9,22,64
ChIJb4OV4mduQUYRks5TEOeXZGo,2020-03-25,2,8,2020-03-25,2,9,32,34
ChIJdXwu3lpuQUYRknOl0TWnog0,2020-03-25,2,8,2020-03-25,2,9,38,40
ChIJn5IXQ89tQUYRqXaN0mEtOw0,2020-03-25,2,8,2020-03-25,2,9,18,11
ChIJyYnc6rNtQUYRJpKNR00W_8E,2020-03-25,2,8,2020-03-25,2,9,11,33
ChIJLcQBCnPLHkcRkZsqcmcHDU4,2020-03-25,2,8,2020-03-25,2,9,12,1
ChIJdYLy3CfNHkcR8sFIsLTSlhk,2020-03-25,2,8,2020-03-25,2,9,26,15
ChIJJ2C9GmrMHkcReA0ODrUpYwM,2020-03-25,2,8,2020-03-25,2,9,9,9
ChIJ5xnhR03MHkcRubFLoU_kmaM,2020-03-25,2,8,2020-03-25,2,9,13,6
